filename,status,issues,width,height,mode,file_size_bytes,brightness_mean,contrast
3074.png,OK,nenhum,3385,1793,L,592490,232.92,56.23
3077.png,OK,nenhum,3385,1793,L,509052,234.14,54.5
3078.png,OK,nenhum,3385,1793,L,540789,233.75,55.03
3079.png,OK,nenhum,3385,1793,L,540789,233.75,55.03
3082.png,OK,nenhum,3385,1793,L,492333,234.32,54.26
3083.png,OK,nenhum,3385,1793,L,510763,234.08,54.62
3084.png,OK,nenhum,3385,1793,L,437863,235.18,52.39
3085.png,OK,nenhum,3385,1793,L,458944,234.84,52.9
3086.png,OK,nenhum,3385,1793,L,407324,235.41,52.06
3107.png,OK,nenhum,3385,1793,L,518552,234.12,54.66
3117.png,OK,nenhum,3385,1793,L,529297,233.94,54.8
3121.png,OK,nenhum,3385,1793,L,527728,233.84,54.91
3122.png,OK,nenhum,3385,1793,L,546025,233.6,55.38
3132.png,OK,nenhum,3385,1793,L,530312,234.01,54.64
3133.png,OK,nenhum,3385,1793,L,603128,232.61,56.01
3138.png,OK,nenhum,3385,1793,L,501981,234.06,54.04
3139.png,OK,nenhum,3385,1793,L,608211,232.56,56.14
3140.png,OK,nenhum,3385,1793,L,484415,234.36,53.58
3141.png,OK,nenhum,3385,1793,L,498210,234.18,53.87
3150.png,OK,nenhum,3385,1793,L,549998,234.05,54.05
3151.png,OK,nenhum,3385,1793,L,561104,233.89,54.25
3153.png,OK,nenhum,3385,1793,L,580035,233.18,55.3
3154.png,OK,nenhum,3385,1793,L,580035,233.18,55.3
3156.png,OK,nenhum,3385,1793,L,592997,232.85,55.78
3157.png,OK,nenhum,3385,1793,L,526886,234.16,54.48
3158.png,OK,nenhum,3385,1793,L,515620,234.2,54.42
3160.png,OK,nenhum,3385,1793,L,585779,233.16,55.24
3161.png,OK,nenhum,3385,1793,L,585779,233.16,55.24
3162.png,OK,nenhum,3385,1793,L,568330,233.29,55.2
3163.png,OK,nenhum,3385,1793,L,633870,231.91,57.05
3164.png,OK,nenhum,3385,1793,L,578724,233.18,55.34
3165.png,OK,nenhum,3385,1793,L,559049,233.17,55.31
3166.png,OK,nenhum,3385,1793,L,582421,233.0,56.11
3167.png,OK,nenhum,3385,1793,L,569758,232.92,56.26
3169.png,OK,nenhum,3385,1793,L,522804,233.98,54.21
3170.png,OK,nenhum,3385,1793,L,541574,233.83,55.05
3171.png,OK,nenhum,3385,1793,L,541574,233.83,55.05
3172.png,OK,nenhum,3385,1793,L,676246,230.97,58.97
3177.png,OK,nenhum,3385,1793,L,505145,234.26,54.34
3179.png,OK,nenhum,3385,1793,L,503332,234.56,53.96
3180.png,OK,nenhum,3385,1793,L,503332,234.56,53.96
3191.png,OK,nenhum,3385,1793,L,597903,232.86,56.2
3194.png,OK,nenhum,3385,1793,L,542056,233.79,54.99
3195.png,OK,nenhum,3385,1793,L,465879,234.96,53.31
3196.png,OK,nenhum,3385,1793,L,465879,234.96,53.31
3203.png,OK,nenhum,3385,1793,L,599206,233.04,56.06
3205.png,OK,nenhum,3385,1793,L,603938,232.76,56.61
3207.png,OK,nenhum,3385,1793,L,516923,233.51,55.45
3211.png,OK,nenhum,3385,1793,L,481123,234.86,53.47
3212.png,OK,nenhum,3385,1793,L,481123,234.86,53.47
3213.png,OK,nenhum,3385,1793,L,589870,232.11,57.38
3240.png,OK,nenhum,3385,1793,L,603823,232.14,57.52
3241.png,OK,nenhum,3385,1793,L,606604,232.57,56.77
3248.png,OK,nenhum,3385,1793,L,582146,232.82,56.51
3249.png,OK,nenhum,3385,1793,L,577906,233.21,55.81
3261.png,OK,nenhum,3385,1793,L,498546,234.24,54.38
3263.png,OK,nenhum,3385,1793,L,619746,231.93,57.91
3264.png,OK,nenhum,3385,1793,L,620967,231.86,57.99
3275.png,OK,nenhum,3385,1793,L,494583,234.06,54.64
3287.png,OK,nenhum,3385,1793,L,729284,225.33,67.66
3288.png,OK,nenhum,3385,1793,L,855344,218.21,75.94
3293.png,OK,nenhum,3385,1793,L,566963,233.46,55.46
3294.png,OK,nenhum,3385,1793,L,541883,233.32,55.67
3295.png,OK,nenhum,3385,1793,L,563821,233.66,55.31
3296.png,OK,nenhum,3385,1793,L,563821,233.66,55.31
3300.png,OK,nenhum,3385,1793,L,572156,232.99,56.1
3301.png,OK,nenhum,3385,1793,L,500084,234.46,54.11
3302.png,OK,nenhum,3385,1793,L,495072,234.32,54.27
3303.png,OK,nenhum,3385,1793,L,495072,234.32,54.27
3304.png,OK,nenhum,3385,1793,L,486289,234.32,54.27
3305.png,OK,nenhum,3385,1793,L,480353,234.47,54.03
3306.png,OK,nenhum,3385,1793,L,560895,233.34,55.66
3308.png,OK,nenhum,3385,1793,L,500461,234.55,53.45
3316.png,OK,nenhum,3385,1793,L,434885,234.87,53.42
3317.png,OK,nenhum,3385,1793,L,434885,234.87,53.42
3327.png,OK,nenhum,3385,1793,L,513583,234.08,54.59
3338.png,OK,nenhum,3385,1793,L,539618,234.03,54.67
3350.png,OK,nenhum,3385,1793,L,464112,235.1,52.54
3351.png,OK,nenhum,3385,1793,L,463900,235.14,52.47
3352.png,OK,nenhum,3385,1793,L,428421,235.33,52.19
3356.png,OK,nenhum,3385,1793,L,487383,234.36,54.21
3362.png,OK,nenhum,3385,1793,L,448478,235.03,53.19
3364.png,OK,nenhum,3385,1793,L,513176,234.26,54.3
3365.png,OK,nenhum,3385,1793,L,513176,234.26,54.3
3366.png,OK,nenhum,3385,1793,L,553469,233.97,54.71
3368.png,OK,nenhum,3385,1793,L,592376,232.61,56.07
3369.png,OK,nenhum,3385,1793,L,606246,232.44,56.3
3370.png,OK,nenhum,3385,1793,L,594971,232.62,56.06
3401.png,OK,nenhum,3385,1793,L,554640,232.87,56.26
3404.png,OK,nenhum,3385,1793,L,598227,232.11,57.84
3405.png,OK,nenhum,3385,1793,L,603238,231.76,58.41
3419.png,OK,nenhum,3385,1793,L,503707,233.99,54.73
3422.png,OK,nenhum,3385,1793,L,533175,233.8,54.97
3424.png,OK,nenhum,3385,1793,L,522847,234.0,54.69
3425.png,OK,nenhum,3385,1793,L,522847,234.0,54.69
3430.png,OK,nenhum,3385,1793,L,433589,235.23,52.91
3434.png,OK,nenhum,3385,1793,L,501532,233.96,54.76
3436.png,OK,nenhum,3385,1793,L,540849,233.65,55.23
3437.png,OK,nenhum,3385,1793,L,533577,233.96,54.73
3438.png,OK,nenhum,3385,1793,L,483876,234.43,54.09
3440.png,OK,nenhum,3385,1793,L,529432,233.78,55.02
3443.png,OK,nenhum,3385,1793,L,559211,232.61,57.04
3448.png,OK,nenhum,3385,1793,L,489884,234.29,54.3
3453.png,OK,nenhum,3385,1793,L,437861,234.54,53.4
3465.png,OK,nenhum,3385,1793,L,477877,234.87,52.88
3468.png,OK,nenhum,3385,1793,L,611476,232.62,56.66
3469.png,OK,nenhum,3385,1793,L,573644,232.91,56.27
3481.png,OK,nenhum,3385,1793,L,492105,234.79,52.96
3500.png,OK,nenhum,3385,1793,L,760968,229.22,61.17
3507.png,OK,nenhum,3385,1793,L,451910,235.2,52.97
3508.png,OK,nenhum,3385,1793,L,462608,235.16,53.04
3509.png,OK,nenhum,3385,1793,L,462608,235.16,53.04
3513.png,OK,nenhum,3385,1793,L,525235,234.16,54.5
3518.png,OK,nenhum,3385,1793,L,532012,233.82,55.0
3524.png,OK,nenhum,3385,1793,L,482607,234.24,54.35
3526.png,OK,nenhum,3385,1793,L,499669,234.5,54.05
3528.png,OK,nenhum,3385,1793,L,494601,234.62,53.84
3529.png,OK,nenhum,3385,1793,L,607025,232.6,56.75
3530.png,OK,nenhum,3385,1793,L,567852,233.32,55.75
3531.png,OK,nenhum,3385,1793,L,567852,233.32,55.75
3533.png,OK,nenhum,3385,1793,L,561676,233.56,55.32
3534.png,OK,nenhum,3385,1793,L,593153,232.97,56.09
3549.png,OK,nenhum,3385,1793,L,517874,233.85,54.95
3550.png,OK,nenhum,3385,1793,L,530718,233.55,55.39
3551.png,OK,nenhum,3385,1793,L,507470,233.99,54.71
3559.png,OK,nenhum,3385,1793,L,542631,233.35,55.99
3560.png,OK,nenhum,3385,1793,L,649281,231.92,57.54
3561.png,OK,nenhum,3385,1793,L,480865,234.34,54.23
3562.png,OK,nenhum,3385,1793,L,480865,234.34,54.23
3563.png,OK,nenhum,3385,1793,L,497632,234.19,54.46
3564.png,OK,nenhum,3385,1793,L,497632,234.19,54.46
3565.png,OK,nenhum,3385,1793,L,687247,230.84,58.95
3569.png,OK,nenhum,3385,1793,L,468284,234.48,54.05
3570.png,OK,nenhum,3385,1793,L,526228,233.75,55.09
3576.png,OK,nenhum,3385,1793,L,433038,234.95,53.34
3581.png,OK,nenhum,3385,1793,L,506851,234.1,54.6
3583.png,OK,nenhum,3385,1793,L,552096,233.54,55.41
3596.png,OK,nenhum,3385,1793,L,559001,233.49,55.47
3597.png,OK,nenhum,3385,1793,L,559001,233.49,55.47
3605.png,OK,nenhum,3385,1793,L,638478,231.96,57.64
3606.png,OK,nenhum,3385,1793,L,577182,232.96,56.17
3607.png,OK,nenhum,3385,1793,L,670199,231.59,58.03
3608.png,OK,nenhum,3385,1793,L,537631,233.32,55.94
3609.png,OK,nenhum,3385,1793,L,523674,233.42,55.64
3628.png,OK,nenhum,3385,1793,L,530311,234.07,54.69
3638.png,OK,nenhum,3385,1793,L,568156,232.1,58.08
3639.png,OK,nenhum,3385,1793,L,568156,232.1,58.08
3640.png,OK,nenhum,3385,1793,L,552182,233.42,55.54
3643.png,OK,nenhum,3385,1793,L,561159,233.04,56.03
3644.png,OK,nenhum,3385,1793,L,561159,233.04,56.03
3646.png,OK,nenhum,3385,1793,L,662019,230.25,59.74
3648.png,OK,nenhum,3385,1793,L,584989,233.14,55.97
3660.png,OK,nenhum,3385,1793,L,510930,234.05,54.62
3661.png,OK,nenhum,3385,1793,L,510930,234.05,54.62
3662.png,OK,nenhum,3385,1793,L,510930,234.05,54.62
3674.png,OK,nenhum,3385,1793,L,524682,234.1,54.56
3675.png,OK,nenhum,3385,1793,L,537477,233.57,55.29
3679.png,OK,nenhum,3385,1793,L,530284,234.09,54.71
3680.png,OK,nenhum,3385,1793,L,530284,234.09,54.71
3681.png,OK,nenhum,3385,1793,L,506284,234.49,54.02
3686.png,OK,nenhum,3385,1793,L,477076,234.38,54.16
3689.png,OK,nenhum,3385,1793,L,593606,233.05,56.02
3690.png,OK,nenhum,3385,1793,L,636458,232.57,56.62
3691.png,OK,nenhum,3385,1793,L,523776,233.98,54.69
3693.png,OK,nenhum,3385,1793,L,644025,232.45,56.81
3694.png,OK,nenhum,3385,1793,L,644025,232.45,56.81
3695.png,OK,nenhum,3385,1793,L,648759,232.45,56.8
3698.png,OK,nenhum,3385,1793,L,486129,234.38,54.1
3699.png,OK,nenhum,3385,1793,L,545725,233.62,55.2
3700.png,OK,nenhum,3385,1793,L,532141,233.95,54.75
3701.png,OK,nenhum,3385,1793,L,532141,233.95,54.75
3702.png,OK,nenhum,3385,1793,L,679431,231.1,58.93
3703.png,OK,nenhum,3385,1793,L,679431,231.1,58.93
3714.png,OK,nenhum,3385,1793,L,498181,234.67,53.72
3715.png,OK,nenhum,3385,1793,L,504812,234.55,53.92
3723.png,OK,nenhum,3385,1793,L,565861,233.16,55.86
3724.png,OK,nenhum,3385,1793,L,545302,233.38,55.6
3746.png,OK,nenhum,3385,1793,L,725212,224.29,69.06
3748.png,OK,nenhum,3385,1793,L,527076,233.59,55.52
3749.png,OK,nenhum,3385,1793,L,527076,233.59,55.52
3750.png,OK,nenhum,3385,1793,L,527076,233.59,55.52
3751.png,OK,nenhum,3385,1793,L,542324,233.49,55.48
3754.png,OK,nenhum,3385,1793,L,465352,234.61,53.85
3763.png,OK,nenhum,3385,1793,L,590490,232.5,56.76
3764.png,OK,nenhum,3385,1793,L,570135,232.75,56.82
3774.png,OK,nenhum,3385,1793,L,493583,234.32,54.2
3775.png,OK,nenhum,3385,1793,L,493583,234.32,54.2
3790.png,OK,nenhum,3385,1793,L,578065,232.35,57.42
3795.png,OK,nenhum,3385,1793,L,712709,230.61,59.39
3796.png,OK,nenhum,3385,1793,L,612285,232.33,57.06
3798.png,OK,nenhum,3385,1793,L,640012,231.63,58.09
3799.png,OK,nenhum,3385,1793,L,598798,232.29,57.29
3800.png,OK,nenhum,3385,1793,L,634068,231.52,58.14
3801.png,OK,nenhum,3385,1793,L,634068,231.52,58.14
3808.png,OK,nenhum,3385,1793,L,571886,233.34,55.61
3811.png,OK,nenhum,3385,1793,L,503812,234.26,54.29
3813.png,OK,nenhum,3385,1793,L,553776,233.63,55.19
3817.png,OK,nenhum,3385,1793,L,563262,233.45,55.46
3820.png,OK,nenhum,3385,1793,L,539458,233.77,55.02
3824.png,OK,nenhum,3385,1793,L,503301,234.09,54.55
3826.png,OK,nenhum,3385,1793,L,544252,233.57,55.38
3832.png,OK,nenhum,3385,1793,L,432000,235.04,53.16
3834.png,OK,nenhum,3385,1793,L,553446,233.47,55.56
3844.png,OK,nenhum,3385,1793,L,468862,234.88,53.47
3845.png,OK,nenhum,3385,1793,L,436688,235.1,53.1
3846.png,OK,nenhum,3385,1793,L,402302,235.25,52.85
3847.png,OK,nenhum,3385,1793,L,425851,235.2,52.94
3848.png,OK,nenhum,3385,1793,L,424879,235.16,53.0
3854.png,OK,nenhum,3385,1793,L,534473,234.02,54.67
3895.png,OK,nenhum,3385,1793,L,514075,233.67,55.14
3900.png,OK,nenhum,3385,1793,L,568936,233.17,55.97
3901.png,OK,nenhum,3385,1793,L,539139,233.74,55.06
3904.png,OK,nenhum,3385,1793,L,527391,233.98,54.77
3905.png,OK,nenhum,3385,1793,L,534352,233.8,55.02
3906.png,OK,nenhum,3385,1793,L,534352,233.8,55.02
3907.png,OK,nenhum,3385,1793,L,532002,233.89,54.85
3909.png,OK,nenhum,3385,1793,L,531147,233.76,55.0
3911.png,OK,nenhum,3385,1793,L,528345,234.02,54.68
3925.png,OK,nenhum,3385,1793,L,406230,235.35,52.7
3926.png,OK,nenhum,3385,1793,L,542492,233.67,55.16
3928.png,OK,nenhum,3385,1793,L,531562,233.74,55.09
3939.png,OK,nenhum,3385,1793,L,450459,235.07,53.16
3940.png,OK,nenhum,3385,1793,L,450459,235.07,53.16
3941.png,OK,nenhum,3385,1793,L,500642,234.68,53.71
3945.png,OK,nenhum,3385,1793,L,451367,234.99,53.26
3951.png,OK,nenhum,3385,1793,L,519674,233.8,54.97
3952.png,OK,nenhum,3385,1793,L,525662,233.86,54.89
3953.png,OK,nenhum,3385,1793,L,520594,234.12,54.53
3954.png,OK,nenhum,3385,1793,L,520594,234.12,54.53
3955.png,OK,nenhum,3385,1793,L,496973,234.31,54.26
3961.png,OK,nenhum,3385,1793,L,535727,233.98,54.76
3968.png,OK,nenhum,3385,1793,L,502255,234.48,54.03
3969.png,OK,nenhum,3385,1793,L,503812,234.14,54.49
3978.png,OK,nenhum,3385,1793,L,556284,232.86,56.43
3979.png,OK,nenhum,3385,1793,L,556369,232.97,56.27
3980.png,OK,nenhum,3385,1793,L,464089,234.77,53.63
3982.png,OK,nenhum,3385,1793,L,483636,234.51,53.97
3987.png,OK,nenhum,3385,1793,L,551789,232.92,56.69
3992.png,OK,nenhum,3385,1793,L,498079,234.59,53.88
3993.png,OK,nenhum,3385,1793,L,557205,232.98,56.25
3995.png,OK,nenhum,3385,1793,L,572387,233.0,56.19
3996.png,OK,nenhum,3385,1793,L,572387,233.0,56.19
3998.png,OK,nenhum,3385,1793,L,751961,229.45,60.9
3999.png,OK,nenhum,3385,1793,L,751961,229.45,60.9
4005.png,OK,nenhum,3385,1793,L,608060,232.18,57.41
4006.png,OK,nenhum,3385,1793,L,608060,232.18,57.41
4008.png,OK,nenhum,3385,1793,L,637204,231.9,57.56
4009.png,OK,nenhum,3385,1793,L,597481,232.19,57.29
4010.png,OK,nenhum,3385,1793,L,597481,232.19,57.29
4011.png,OK,nenhum,3385,1793,L,451098,234.53,53.92
4018.png,OK,nenhum,3385,1793,L,558004,233.44,55.52
4020.png,OK,nenhum,3385,1793,L,571715,233.01,56.12
4021.png,OK,nenhum,3385,1793,L,526492,234.17,54.48
4041.png,OK,nenhum,3385,1793,L,602499,232.5,57.06
4042.png,OK,nenhum,3385,1793,L,642037,231.92,57.68
4043.png,OK,nenhum,3385,1793,L,674730,231.12,58.66
4049.png,OK,nenhum,3385,1793,L,461842,234.96,53.33
4054.png,OK,nenhum,3385,1793,L,539429,233.57,55.4
4055.png,OK,nenhum,3385,1793,L,539429,233.57,55.4
4056.png,OK,nenhum,3385,1793,L,536861,233.74,54.6
4081.png,OK,nenhum,3385,1793,L,526198,234.08,54.63
4085.png,OK,nenhum,3385,1793,L,558478,233.48,55.42
4103.png,OK,nenhum,3385,1793,L,576040,233.05,56.34
4109.png,OK,nenhum,3385,1793,L,506769,233.96,54.8
4110.png,OK,nenhum,3385,1793,L,555521,233.65,55.29
4122.png,OK,nenhum,3385,1793,L,513226,234.26,54.33
4128.png,OK,nenhum,3385,1793,L,585916,232.7,56.64
4136.png,OK,nenhum,3385,1793,L,582708,231.78,58.56
4141.png,OK,nenhum,3385,1793,L,612727,231.29,59.19
4142.png,OK,nenhum,3385,1793,L,612727,231.29,59.19
4143.png,OK,nenhum,3385,1793,L,504544,234.33,54.22
4147.png,OK,nenhum,3385,1793,L,572526,233.07,56.04
4148.png,OK,nenhum,3385,1793,L,552097,233.42,55.63
4161.png,OK,nenhum,3385,1793,L,510989,234.22,54.36
4162.png,OK,nenhum,3385,1793,L,511712,233.87,54.92
4169.png,OK,nenhum,3385,1793,L,586195,233.13,55.9
4184.png,OK,nenhum,3385,1793,L,489841,234.7,53.74
4186.png,OK,nenhum,3385,1793,L,520196,234.15,54.51
4195.png,OK,nenhum,3385,1793,L,452428,234.82,53.53
4198.png,OK,nenhum,3385,1793,L,586955,232.98,56.09
4218.png,OK,nenhum,3385,1793,L,466869,234.82,53.53
4221.png,OK,nenhum,3385,1793,L,524204,233.99,54.71
4222.png,OK,nenhum,3385,1793,L,524204,233.99,54.71
4223.png,OK,nenhum,3385,1793,L,517124,233.94,54.77
4224.png,OK,nenhum,3385,1793,L,502296,234.11,54.78
4226.png,OK,nenhum,3385,1793,L,465831,234.84,53.52
4228.png,OK,nenhum,3385,1793,L,503011,233.47,55.73
4229.png,OK,nenhum,3385,1793,L,506471,233.92,54.88
4232.png,OK,nenhum,3385,1793,L,643416,231.11,58.75
4233.png,OK,nenhum,3385,1793,L,576124,232.96,56.34
4238.png,OK,nenhum,3385,1793,L,510560,234.38,54.19
4251.png,OK,nenhum,3385,1793,L,473373,234.49,54.0
4252.png,OK,nenhum,3385,1793,L,475323,234.64,53.79
4260.png,OK,nenhum,3385,1793,L,498339,234.23,54.33
4262.png,OK,nenhum,3385,1793,L,543343,234.23,54.34
4263.png,OK,nenhum,3385,1793,L,469728,234.8,53.5
4277.png,OK,nenhum,3385,1793,L,454196,234.9,53.41
4279.png,OK,nenhum,3385,1793,L,479881,234.73,53.72
4284.png,OK,nenhum,3385,1793,L,493741,234.76,53.59
4285.png,OK,nenhum,3385,1793,L,535508,233.43,55.95
4286.png,OK,nenhum,3385,1793,L,535508,233.43,55.95
4301.png,OK,nenhum,3385,1793,L,480968,234.53,53.94
4302.png,OK,nenhum,3385,1793,L,493219,234.44,54.12
4304.png,OK,nenhum,3385,1793,L,523817,234.01,54.7
4305.png,OK,nenhum,3385,1793,L,523817,234.01,54.7
4306.png,OK,nenhum,3385,1793,L,523817,234.01,54.7
4307.png,OK,nenhum,3385,1793,L,523817,234.01,54.7
4310.png,OK,nenhum,3385,1793,L,532477,233.99,54.64
4312.png,OK,nenhum,3385,1793,L,610110,231.74,58.33
4313.png,OK,nenhum,3385,1793,L,589242,232.96,56.19
4327.png,OK,nenhum,3385,1793,L,509681,234.2,54.44
4345.png,OK,nenhum,3385,1793,L,502611,234.31,54.44
4347.png,OK,nenhum,3385,1793,L,470957,234.82,53.58
4348.png,OK,nenhum,3385,1793,L,470957,234.82,53.58
4358.png,OK,nenhum,3385,1793,L,501094,234.55,53.89
4359.png,OK,nenhum,3385,1793,L,512329,234.4,54.13
4360.png,OK,nenhum,3385,1793,L,512329,234.4,54.13
4366.png,OK,nenhum,3385,1793,L,515690,233.64,55.27
4378.png,OK,nenhum,3385,1793,L,565542,232.76,56.78
4380.png,OK,nenhum,3385,1793,L,607666,230.74,59.98
4385.png,OK,nenhum,3385,1793,L,484629,234.49,54.04
4386.png,OK,nenhum,3385,1793,L,490031,234.5,54.09
4387.png,OK,nenhum,3385,1793,L,488626,234.52,54.02
4388.png,OK,nenhum,3385,1793,L,497859,234.34,54.28
4395.png,OK,nenhum,3385,1793,L,457804,234.84,53.5
4396.png,OK,nenhum,3385,1793,L,457804,234.84,53.5
4397.png,OK,nenhum,3385,1793,L,461844,234.98,53.27
4398.png,OK,nenhum,3385,1793,L,461844,234.98,53.27
4401.png,OK,nenhum,3385,1793,L,474590,234.75,53.63
4402.png,OK,nenhum,3385,1793,L,474590,234.75,53.63
4404.png,OK,nenhum,3385,1793,L,530359,234.16,54.53
4416.png,OK,nenhum,3385,1793,L,555201,233.95,54.77
4418.png,OK,nenhum,3385,1793,L,562231,233.65,55.19
4452.png,OK,nenhum,3385,1793,L,530260,233.89,54.87
4455.png,OK,nenhum,3385,1793,L,553227,233.2,55.8
4461.png,OK,nenhum,3385,1793,L,539344,233.52,55.41
4463.png,OK,nenhum,3385,1793,L,520980,233.9,54.86
4482.png,OK,nenhum,3385,1793,L,586040,232.82,56.34
4486.png,OK,nenhum,3385,1793,L,504760,234.28,54.38
4497.png,OK,nenhum,3385,1793,L,532831,234.07,54.58
4508.png,OK,nenhum,3385,1793,L,553659,233.93,54.77
4509.png,OK,nenhum,3385,1793,L,576853,233.64,55.23
4510.png,OK,nenhum,3385,1793,L,595799,232.8,56.41
4514.png,OK,nenhum,3385,1793,L,595011,232.41,56.9
4515.png,OK,nenhum,3385,1793,L,574712,232.99,56.17
4516.png,OK,nenhum,3385,1793,L,585442,232.82,56.36
4521.png,OK,nenhum,3385,1793,L,575317,233.19,55.99
4522.png,OK,nenhum,3385,1793,L,562534,233.42,55.6
4523.png,OK,nenhum,3385,1793,L,569429,233.28,55.72
4533.png,OK,nenhum,3385,1793,L,495375,234.31,54.27
4550.png,OK,nenhum,3385,1793,L,568864,233.35,55.61
4556.png,OK,nenhum,3385,1793,L,543126,233.32,55.64
4570.png,OK,nenhum,3385,1793,L,534608,234.14,54.48
4571.png,OK,nenhum,3385,1793,L,495868,234.48,53.96
4572.png,OK,nenhum,3385,1793,L,461559,234.83,53.47
4583.png,OK,nenhum,3385,1793,L,528419,233.95,54.8
4584.png,OK,nenhum,3385,1793,L,542348,233.89,54.91
4585.png,OK,nenhum,3385,1793,L,542348,233.89,54.91
4586.png,OK,nenhum,3385,1793,L,542348,233.89,54.91
4587.png,OK,nenhum,3385,1793,L,542348,233.89,54.91
4588.png,OK,nenhum,3385,1793,L,542348,233.89,54.91
4589.png,OK,nenhum,3385,1793,L,498566,234.41,54.12
4597.png,OK,nenhum,3385,1793,L,439180,234.88,53.43
4598.png,OK,nenhum,3385,1793,L,560572,233.54,55.39
4599.png,OK,nenhum,3385,1793,L,479305,234.56,53.91
4602.png,OK,nenhum,3385,1793,L,565312,233.66,55.19
4609.png,OK,nenhum,3385,1793,L,575860,233.38,55.53
4625.png,OK,nenhum,3385,1793,L,557113,233.4,55.69
4626.png,OK,nenhum,3385,1793,L,554162,233.61,55.24
4627.png,OK,nenhum,3385,1793,L,554162,233.61,55.24
4631.png,OK,nenhum,3385,1793,L,499340,234.3,54.31
4632.png,OK,nenhum,3385,1793,L,521742,234.08,54.6
4661.png,OK,nenhum,3385,1793,L,461319,234.63,53.79
4665.png,OK,nenhum,3385,1793,L,512770,234.16,54.5
4667.png,OK,nenhum,3385,1793,L,471459,234.79,53.53
4670.png,OK,nenhum,3385,1793,L,600209,232.49,56.89
4671.png,OK,nenhum,3385,1793,L,617325,232.47,56.84
4674.png,OK,nenhum,3385,1793,L,692873,230.97,58.9
4676.png,OK,nenhum,3385,1793,L,710639,231.18,58.46
4682.png,OK,nenhum,3385,1793,L,582809,233.57,55.27
4697.png,OK,nenhum,3385,1793,L,536032,233.5,55.55
4704.png,OK,nenhum,3385,1793,L,515463,234.04,54.68
4705.png,OK,nenhum,3385,1793,L,486467,234.35,54.19
4711.png,OK,nenhum,3385,1793,L,516821,234.05,54.68
4715.png,OK,nenhum,3385,1793,L,536325,233.86,54.93
4729.png,OK,nenhum,3385,1793,L,518121,234.12,54.55
4736.png,OK,nenhum,3385,1793,L,503665,234.39,54.15
4737.png,OK,nenhum,3385,1793,L,503665,234.39,54.15
4740.png,OK,nenhum,3385,1793,L,578923,232.88,56.3
4741.png,OK,nenhum,3385,1793,L,457036,234.94,53.34
4748.png,OK,nenhum,3385,1793,L,526569,234.11,54.61
4749.png,OK,nenhum,3385,1793,L,568813,233.31,55.74
4750.png,OK,nenhum,3385,1793,L,510227,234.08,54.58
4753.png,OK,nenhum,3385,1793,L,573410,233.09,56.03
4754.png,OK,nenhum,3385,1793,L,560708,233.33,55.72
4755.png,OK,nenhum,3385,1793,L,536366,233.86,54.96
4772.png,OK,nenhum,3385,1793,L,472206,234.9,53.4
4774.png,OK,nenhum,3385,1793,L,480977,234.79,53.58
4775.png,OK,nenhum,3385,1793,L,535443,233.87,54.93
4782.png,OK,nenhum,3385,1793,L,517753,233.99,54.76
4783.png,OK,nenhum,3385,1793,L,452816,234.91,53.37
4785.png,OK,nenhum,3385,1793,L,570306,233.11,56.09
4791.png,OK,nenhum,3385,1793,L,530079,234.05,54.68
4796.png,OK,nenhum,3385,1793,L,557421,233.67,55.2
4798.png,OK,nenhum,3385,1793,L,518395,234.14,54.52
4800.png,OK,nenhum,3385,1793,L,505358,234.31,54.25
4807.png,OK,nenhum,3385,1793,L,520907,233.89,54.92
4817.png,OK,nenhum,3385,1793,L,476279,235.0,53.24
4820.png,OK,nenhum,3385,1793,L,477853,234.7,53.69
4828.png,OK,nenhum,3385,1793,L,538355,233.61,55.27
4829.png,OK,nenhum,3385,1793,L,538355,233.61,55.27
4830.png,OK,nenhum,3385,1793,L,487355,234.38,54.16
4831.png,OK,nenhum,3385,1793,L,487355,234.38,54.16
4838.png,OK,nenhum,3385,1793,L,548067,233.63,55.38
4839.png,OK,nenhum,3385,1793,L,548067,233.63,55.38
4840.png,OK,nenhum,3385,1793,L,505678,234.32,54.32
4841.png,OK,nenhum,3385,1793,L,505678,234.32,54.32
4848.png,OK,nenhum,3385,1793,L,481408,234.5,53.95
4849.png,OK,nenhum,3385,1793,L,485559,234.52,53.93
4872.png,OK,nenhum,3385,1793,L,448158,234.93,53.35
4874.png,OK,nenhum,3385,1793,L,539262,233.67,55.19
4875.png,OK,nenhum,3385,1793,L,499615,234.09,54.62
4878.png,OK,nenhum,3385,1793,L,540183,233.79,55.06
4879.png,OK,nenhum,3385,1793,L,478638,234.39,54.21
4887.png,OK,nenhum,3385,1793,L,647650,230.69,59.52
4897.png,OK,nenhum,3385,1793,L,692442,231.85,57.56
4900.png,OK,nenhum,3385,1793,L,705329,231.21,58.43
4901.png,OK,nenhum,3385,1793,L,654423,232.17,57.18
4902.png,OK,nenhum,3385,1793,L,667927,231.98,57.44
4930.png,OK,nenhum,3385,1793,L,593423,232.82,56.27
4935.png,OK,nenhum,3385,1793,L,525265,234.13,54.52
4939.png,OK,nenhum,3385,1793,L,607165,231.83,57.71
4966.png,OK,nenhum,3385,1793,L,511956,234.16,54.45
4967.png,OK,nenhum,3385,1793,L,482198,234.81,53.54
4969.png,OK,nenhum,3385,1793,L,581427,233.63,55.25
4977.png,OK,nenhum,3385,1793,L,588076,233.49,55.38
